CaseID;Activity;Timestamp;Party_Names;Area_of_Law;EurLex_Link;EurLex_Country;ECLI;Activity_Party;Activity_group;Case_Category
C-305/22;Request for a preliminary ruling;2022-05-06;C.J. (Exécution d’une condamnation à la suite d’un MAE);area of freedom, security and justice - Judicial cooperation in civil matters area of freedom, security and justice - Judicial cooperation in civil matters area of freedom, security and justice - police cooperation area of freedom, security and justice - judicial cooperation in criminal matters;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022CJ0305;RO;;;Requests;C
C-305/22;Application (OJ);2022-09-09;C.J. (Exécution d’une condamnation à la suite d’un MAE);area of freedom, security and justice - Judicial cooperation in civil matters area of freedom, security and justice - Judicial cooperation in civil matters area of freedom, security and justice - police cooperation area of freedom, security and justice - judicial cooperation in criminal matters;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022CJ0305;RO;;;Applications;C
C-305/22;Opinion;2024-06-13;C.J. (Exécution d’une condamnation à la suite d’un MAE);area of freedom, security and justice - Judicial cooperation in civil matters area of freedom, security and justice - Judicial cooperation in civil matters area of freedom, security and justice - police cooperation area of freedom, security and justice - judicial cooperation in criminal matters;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022CC0305;RO;ECLI:EU:C:2024:508;;Opinions;C
C-305/22;Order;2024-09-13;C.J. (Exécution d’une condamnation à la suite d’un MAE);area of freedom, security and justice - Judicial cooperation in civil matters area of freedom, security and justice - Judicial cooperation in civil matters area of freedom, security and justice - police cooperation area of freedom, security and justice - judicial cooperation in criminal matters;;RO;ECLI:EU:C:2024:783;;Orders;C
C-305/22;Opinion;2024-12-12;C.J. (Exécution d’une condamnation à la suite d’un MAE);area of freedom, security and justice - Judicial cooperation in civil matters area of freedom, security and justice - Judicial cooperation in civil matters area of freedom, security and justice - police cooperation area of freedom, security and justice - judicial cooperation in criminal matters;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022CC0305;RO;ECLI:EU:C:2024:1030;;Opinions;C
C-305/22;Judgment;2025-09-04;C.J. (Exécution d’une condamnation à la suite d’un MAE);area of freedom, security and justice - Judicial cooperation in civil matters area of freedom, security and justice - Judicial cooperation in civil matters area of freedom, security and justice - police cooperation area of freedom, security and justice - judicial cooperation in criminal matters;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022CJ0305;RO;ECLI:EU:C:2025:665;;Judgments;C
C-305/22;Abstract;2025-09-04;C.J. (Exécution d’une condamnation à la suite d’un MAE);area of freedom, security and justice - Judicial cooperation in civil matters area of freedom, security and justice - Judicial cooperation in civil matters area of freedom, security and justice - police cooperation area of freedom, security and justice - judicial cooperation in criminal matters;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022CJ0305;RO;ECLI:EU:C:2025:665;;Abstracts;C
C-308/24 P;Order;2025-02-05;Dakem v Commission;Public health Public health;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CO0308;EN;ECLI:EU:C:2025:55;;Orders;C
C-308/24 P;Order (Information);2025-02-05;Dakem v Commission;Public health Public health;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CO0308;EN;ECLI:EU:C:2025:55;;Orders;C
C-308/24 P;Application (OJ);2025-02-28;Dakem v Commission;Public health Public health;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CO0308;EN;;;Applications;C
C-310/24;Request for a preliminary ruling;2024-04-29;Elektrorazpredelitelni mrezhi Zapad;Energy Energy Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0310;BG;;;Requests;C
C-310/24;Application (OJ);2024-07-19;Elektrorazpredelitelni mrezhi Zapad;Energy Energy Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0310;BG;;;Applications;C
C-310/24;Judgment;2025-06-05;Elektrorazpredelitelni mrezhi Zapad;Energy Energy Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0310;BG;ECLI:EU:C:2025:406;;Judgments;C
C-310/24;Judgment (OJ);2025-07-28;Elektrorazpredelitelni mrezhi Zapad;Energy Energy Approximation of laws;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024CJ0310;BG;;;Judgments;C
C-313/23;Request for a preliminary ruling;2023-05-22;Inspektorat kam Visshia sadeben savet;Non-discrimination and citizenship of the Union - non-discrimination Non-discrimination and citizenship of the Union - non-discrimination Fundamental rights - Charter of Fundamental Rights Principles of Union law Principles of Union law - Protection of personal data;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0313;BG;;;Requests;C
C-313/23;Request for a preliminary ruling - Corrigendum;2023-06-16;Inspektorat kam Visshia sadeben savet;Non-discrimination and citizenship of the Union - non-discrimination Non-discrimination and citizenship of the Union - non-discrimination Fundamental rights - Charter of Fundamental Rights Principles of Union law Principles of Union law - Protection of personal data;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0313;BG;;;Requests;C
C-313/23;Application (OJ);2023-08-11;Inspektorat kam Visshia sadeben savet;Non-discrimination and citizenship of the Union - non-discrimination Non-discrimination and citizenship of the Union - non-discrimination Fundamental rights - Charter of Fundamental Rights Principles of Union law Principles of Union law - Protection of personal data;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023CJ0313;BG;;;Applications;C
